# parsed arguments: Namespace(benchmark='Q9559d', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'31', 'race', 'percent', 'african', 'blue', '44', '23', 'american', 'latino', 'white', 'color'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
               race  percent color
0             White       44  blue
1  African American       31  blue
2            Latino       23  blue
# query is: What percent of african americans have employer pensions?
# expected output type:[dtype('int64')]
# expected output is:
   ANSWER
0      31
# inferred DSL terminals:
  # ConstVal: ['race@Str', 'White@Str', 'percent@Str', '44@Int', 'blue@Str', 'African American@Str', '23@Int', 'color@Str', 'Latino@Str', '31@Int']
     # cmap: [(None, 'race'), (None, 'White'), (None, 'percent'), (None, 44), (None, 'blue'), (None, 'African American'), (None, 23), (None, 'color'), (None, 'Latino'), (None, 31)]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 31}]
  # found 236 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'percent', 44], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'percent', 44], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'percent', 23], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'percent', 23], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'eqmax', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['1'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['-99', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'eqmin', 'percent'], ['percent']]
    # SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, African American@Str), ['1'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '<', 'percent', 44], '==', 'race', 'African American'], ['percent']]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), !=, 1, 44@Int), ['1'])
# top-64, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 31@Int), !=, 1, 44@Int), ['-99', '-2'])
# top-65, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), <, 1, 44@Int), ['1'])
# top-66, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), <, 1, 44@Int), ['-99', '-2'])
# top-67, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), <=, 1, 31@Int), ['1'])
# top-68, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), <=, 1, 31@Int), ['-99', '-2'])
# top-69, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), ==, 0, African American@Str), ['1'])
# top-70, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-71, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), ==, 1, 31@Int), ['1'])
# top-72, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-73, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), !=, 0, White@Str), ['1'])
# top-74, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), !=, 0, White@Str), ['-99', '-2'])
# top-75, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), !=, 1, 44@Int), ['1'])
# top-76, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >, 1, 23@Int), !=, 1, 44@Int), ['-99', '-2'])
# top-77, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), ==, 0, African American@Str), ['1'])
# top-78, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-79, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), ==, 1, 31@Int), ['1'])
# top-80, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-81, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), ==, 0, African American@Str), ['1'])
# top-82, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-83, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), ==, 1, 31@Int), ['1'])
# top-84, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-85, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), >=, 1, 31@Int), ['1'])
# top-86, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), >=, 1, 31@Int), ['-99', '-2'])
# top-87, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), >, 1, 23@Int), ['1'])
# top-88, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), >, 1, 23@Int), ['-99', '-2'])
# top-89, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), !=, 0, Latino@Str), ['1'])
# top-90, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), !=, 0, Latino@Str), ['-99', '-2'])
# top-91, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), !=, 1, 23@Int), ['1'])
# top-92, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), !=, 1, 23@Int), ['-99', '-2'])
# top-93, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), ==, 0, African American@Str), ['1'])
# top-94, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-95, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), ==, 1, 31@Int), ['1'])
# top-96, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-97, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), ==, 0, African American@Str), ['1'])
# top-98, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-99, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), ==, 1, 31@Int), ['1'])
# top-100, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-101, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 0, African American@Str), ['1'])
# top-102, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-103, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 1, 31@Int), ['1'])
# top-104, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-105, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), ==, 0, African American@Str), ['1'])
# top-106, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-107, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), ==, 1, 31@Int), ['1'])
# top-108, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-109, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 0, African American@Str), ['1'])
# top-110, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-111, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 1, 31@Int), ['1'])
# top-112, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-113, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), <, 1, 44@Int), ['1'])
# top-114, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), <, 1, 44@Int), ['-99', '-2'])
# top-115, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), <=, 1, 31@Int), ['1'])
# top-116, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), <=, 1, 31@Int), ['-99', '-2'])
# top-117, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), ==, 0, African American@Str), ['1'])
# top-118, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-119, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), ==, 1, 31@Int), ['1'])
# top-120, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-121, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), !=, 0, White@Str), ['1'])
# top-122, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), !=, 0, White@Str), ['-99', '-2'])
# top-123, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), !=, 1, 44@Int), ['1'])
# top-124, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, Latino@Str), !=, 1, 44@Int), ['-99', '-2'])
# top-125, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 31@Int), ==, 0, African American@Str), ['1'])
# top-126, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 31@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-127, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 31@Int), ==, 1, 31@Int), ['1'])
# top-128, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 31@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-129, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, race@Str), ==, 0, African American@Str), ['1'])
# top-130, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, race@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-131, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, race@Str), ==, 1, 31@Int), ['1'])
# top-132, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, race@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-133, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, White@Str), ==, 0, African American@Str), ['1'])
# top-134, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, White@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-135, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, White@Str), ==, 1, 31@Int), ['1'])
# top-136, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, White@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-137, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, percent@Str), ==, 0, African American@Str), ['1'])
# top-138, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, percent@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-139, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, percent@Str), ==, 1, 31@Int), ['1'])
# top-140, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, percent@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-141, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), ==, 0, African American@Str), ['1'])
# top-142, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-143, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), ==, 1, 31@Int), ['1'])
# top-144, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-145, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), >=, 1, 31@Int), ['1'])
# top-146, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), >=, 1, 31@Int), ['-99', '-2'])
# top-147, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), >, 1, 23@Int), ['1'])
# top-148, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), >, 1, 23@Int), ['-99', '-2'])
# top-149, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), !=, 0, Latino@Str), ['1'])
# top-150, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), !=, 0, Latino@Str), ['-99', '-2'])
# top-151, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), !=, 1, 23@Int), ['1'])
# top-152, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 44@Int), !=, 1, 23@Int), ['-99', '-2'])
# top-153, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 0, African American@Str), ['1'])
# top-154, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-155, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 1, 31@Int), ['1'])
# top-156, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, blue@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-157, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, African American@Str), ==, 0, African American@Str), ['1'])
# top-158, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, African American@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-159, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, African American@Str), ==, 1, 31@Int), ['1'])
# top-160, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, African American@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-161, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), <, 1, 44@Int), ['1'])
# top-162, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), <, 1, 44@Int), ['-99', '-2'])
# top-163, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), <=, 1, 31@Int), ['1'])
# top-164, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), <=, 1, 31@Int), ['-99', '-2'])
# top-165, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), ==, 0, African American@Str), ['1'])
# top-166, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-167, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), ==, 1, 31@Int), ['1'])
# top-168, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-169, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), !=, 0, White@Str), ['1'])
# top-170, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), !=, 0, White@Str), ['-99', '-2'])
# top-171, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), !=, 1, 44@Int), ['1'])
# top-172, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, 23@Int), !=, 1, 44@Int), ['-99', '-2'])
# top-173, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 0, African American@Str), ['1'])
# top-174, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-175, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 1, 31@Int), ['1'])
# top-176, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, color@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-177, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Latino@Str), ==, 0, African American@Str), ['1'])
# top-178, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Latino@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-179, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Latino@Str), ==, 1, 31@Int), ['1'])
# top-180, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 1, Latino@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-181, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, race@Str), ==, 0, African American@Str), ['1'])
# top-182, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, race@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-183, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, race@Str), ==, 1, 31@Int), ['1'])
# top-184, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, race@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-185, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, White@Str), ==, 0, African American@Str), ['1'])
# top-186, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, White@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-187, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, White@Str), ==, 1, 31@Int), ['1'])
# top-188, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, White@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-189, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percent@Str), ==, 0, African American@Str), ['1'])
# top-190, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percent@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-191, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percent@Str), ==, 1, 31@Int), ['1'])
# top-192, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, percent@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-193, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 44@Int), ==, 0, African American@Str), ['1'])
# top-194, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 44@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-195, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 44@Int), ==, 1, 31@Int), ['1'])
# top-196, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 44@Int), ==, 1, 31@Int), ['-99', '-2'])
# top-197, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 0, African American@Str), ['1'])
# top-198, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 0, African American@Str), ['-99', '-2'])
# top-199, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 1, 31@Int), ['1'])
# top-200, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, African American@Str), ==, 1, 31@Int), ['-99', '-2'])
# top-201, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 0, African American@Str), ['1'])
# top-202, score: 0.00, answer: [31]
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 2, 23@Int), ==, 0, African American@Str), ['-99', '-2'])
# top-203, score: 0.00, answer: [31]
