# parsed arguments: Namespace(benchmark='Q4ec94', dsl='meta_visqa', skeletons='visqa_normal', strategy='TaPas_C', fallback='auto', timeout=300, mode='abstract-only', expected_only=False)
# loading benchmark...
# table keywords: {'blue', 'percent', '23', 'african', 'color', 'race', 'white', '31', '44', 'latino', 'american'}
# input type: [dtype('O'), dtype('int64'), dtype('O')]
# input is:
               race  percent color
0             White       44  blue
1  African American       31  blue
2            Latino       23  blue
# query is: What race has the second most employer pensions percentage wise?
# expected output type:[dtype('O')]
# expected output is:
             ANSWER
0  African American
# inferred DSL terminals:
  # ConstVal: ['blue@Str', 'percent@Str', 'White@Str', '44@Int', 'Latino@Str', 'color@Str', 'race@Str', 'African American@Str', '23@Int', '31@Int']
     # cmap: [(None, 'blue'), (None, 'percent'), (None, 'White'), (None, 44), (None, 'Latino'), (None, 'color'), (None, 'race'), (None, 'African American'), (None, 23), (None, 31)]
# loading skeleton list...

# ========== candidate program report ========== #
# (t=0.00) i=0, candidate=[{'ANSWER': 'African American'}]
  # found 220 program(s)
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'percent', 44], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <, 1, 44@Int), eqmax, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<', 'percent', 44], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, <=, 1, 31@Int), eqmax, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '<=', 'percent', 31], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >=, 1, 31@Int), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>=', 'percent', 31], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'percent', 23], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, >, 1, 23@Int), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '>', 'percent', 23], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, White@Str), eqmax, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'White'], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 0, Latino@Str), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'race', 'Latino'], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 44@Int), eqmax, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 44], 'eqmax', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['0'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow0(SelectRow1(@param0, !=, 1, 23@Int), eqmin, 1), ['-1', '-2'])
      --> ['SelectCol', ['SelectRow0', ['SelectRow1', 'input@0', '!=', 'percent', 23], 'eqmin', 'percent'], ['race']]
    # SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, African American@Str), ['0'])
      --> ['SelectCol', ['SelectRow1', ['SelectRow1', 'input@0', '<', 'percent', 44], '==', 'race', 'African American'], ['race']]
# top-271, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, 44@Int), eqmin, 1), ['0'])
# top-272, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, 44@Int), eqmin, 1), ['-1', '-2'])
# top-273, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, Latino@Str), eqmin, 1), ['0'])
# top-274, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, Latino@Str), eqmin, 1), ['-1', '-2'])
# top-275, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, color@Str), eqmin, 1), ['0'])
# top-276, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, color@Str), eqmin, 1), ['-1', '-2'])
# top-277, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, race@Str), eqmin, 1), ['0'])
# top-278, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, race@Str), eqmin, 1), ['-1', '-2'])
# top-279, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, African American@Str), eqmin, 1), ['0'])
# top-280, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, African American@Str), eqmin, 1), ['-1', '-2'])
# top-281, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, 23@Int), eqmin, 1), ['0'])
# top-282, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, 23@Int), eqmin, 1), ['-1', '-2'])
# top-283, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, 31@Int), eqmin, 1), ['0'])
# top-284, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow0(SelectRow1(@param0, !=, 2, 31@Int), eqmin, 1), ['-1', '-2'])
# top-285, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), <, 1, 31@Int), ['0'])
# top-286, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), <, 1, 31@Int), ['-1', '-2'])
# top-287, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), <=, 1, 23@Int), ['0'])
# top-288, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), <=, 1, 23@Int), ['-1', '-2'])
# top-289, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, Latino@Str), ['0'])
# top-290, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 0, Latino@Str), ['-1', '-2'])
# top-291, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 1, 23@Int), ['0'])
# top-292, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), ==, 1, 23@Int), ['-1', '-2'])
# top-293, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 0, African American@Str), ['0'])
# top-294, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 0, African American@Str), ['-1', '-2'])
# top-295, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 1, 31@Int), ['0'])
# top-296, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <, 1, 44@Int), !=, 1, 31@Int), ['-1', '-2'])
# top-297, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), <, 1, 31@Int), ['0'])
# top-298, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), <, 1, 31@Int), ['-1', '-2'])
# top-299, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), <=, 1, 23@Int), ['0'])
# top-300, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), <=, 1, 23@Int), ['-1', '-2'])
# top-301, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 0, Latino@Str), ['0'])
# top-302, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 0, Latino@Str), ['-1', '-2'])
# top-303, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 1, 23@Int), ['0'])
# top-304, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 44@Int), ==, 1, 23@Int), ['-1', '-2'])
# top-305, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), <, 1, 31@Int), ['0'])
# top-306, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), <, 1, 31@Int), ['-1', '-2'])
# top-307, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), <=, 1, 23@Int), ['0'])
# top-308, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), <=, 1, 23@Int), ['-1', '-2'])
# top-309, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 0, Latino@Str), ['0'])
# top-310, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 0, Latino@Str), ['-1', '-2'])
# top-311, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 1, 23@Int), ['0'])
# top-312, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), ==, 1, 23@Int), ['-1', '-2'])
# top-313, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), !=, 0, African American@Str), ['0'])
# top-314, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), !=, 0, African American@Str), ['-1', '-2'])
# top-315, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), !=, 1, 31@Int), ['0'])
# top-316, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, <=, 1, 31@Int), !=, 1, 31@Int), ['-1', '-2'])
# top-317, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), <, 1, 31@Int), ['0'])
# top-318, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), <, 1, 31@Int), ['-1', '-2'])
# top-319, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), <=, 1, 23@Int), ['0'])
# top-320, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), <=, 1, 23@Int), ['-1', '-2'])
# top-321, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 0, Latino@Str), ['0'])
# top-322, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 0, Latino@Str), ['-1', '-2'])
# top-323, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 1, 23@Int), ['0'])
# top-324, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, ==, 2, blue@Str), ==, 1, 23@Int), ['-1', '-2'])
# top-325, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), <, 1, 31@Int), ['0'])
# top-326, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), <, 1, 31@Int), ['-1', '-2'])
# top-327, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), <=, 1, 23@Int), ['0'])
# top-328, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), <=, 1, 23@Int), ['-1', '-2'])
# top-329, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), ==, 0, Latino@Str), ['0'])
# top-330, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), ==, 0, Latino@Str), ['-1', '-2'])
# top-331, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), ==, 1, 23@Int), ['0'])
# top-332, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, >=, 1, 23@Int), ==, 1, 23@Int), ['-1', '-2'])
# top-333, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), <, 1, 31@Int), ['0'])
# top-334, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), <, 1, 31@Int), ['-1', '-2'])
# top-335, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), <=, 1, 23@Int), ['0'])
# top-336, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), <=, 1, 23@Int), ['-1', '-2'])
# top-337, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 0, Latino@Str), ['0'])
# top-338, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 0, Latino@Str), ['-1', '-2'])
# top-339, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 1, 23@Int), ['0'])
# top-340, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, blue@Str), ==, 1, 23@Int), ['-1', '-2'])
# top-341, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), <, 1, 31@Int), ['0'])
# top-342, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), <, 1, 31@Int), ['-1', '-2'])
# top-343, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), <=, 1, 23@Int), ['0'])
# top-344, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), <=, 1, 23@Int), ['-1', '-2'])
# top-345, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), ==, 0, Latino@Str), ['0'])
# top-346, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), ==, 0, Latino@Str), ['-1', '-2'])
# top-347, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), ==, 1, 23@Int), ['0'])
# top-348, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, percent@Str), ==, 1, 23@Int), ['-1', '-2'])
# top-349, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), <, 1, 31@Int), ['0'])
# top-350, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), <, 1, 31@Int), ['-1', '-2'])
# top-351, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), <=, 1, 23@Int), ['0'])
# top-352, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), <=, 1, 23@Int), ['-1', '-2'])
# top-353, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), ==, 0, Latino@Str), ['0'])
# top-354, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), ==, 0, Latino@Str), ['-1', '-2'])
# top-355, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), ==, 1, 23@Int), ['0'])
# top-356, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), ==, 1, 23@Int), ['-1', '-2'])
# top-357, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), !=, 0, African American@Str), ['0'])
# top-358, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), !=, 0, African American@Str), ['-1', '-2'])
# top-359, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), !=, 1, 31@Int), ['0'])
# top-360, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, White@Str), !=, 1, 31@Int), ['-1', '-2'])
# top-361, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), <, 1, 31@Int), ['0'])
# top-362, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), <, 1, 31@Int), ['-1', '-2'])
# top-363, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), <=, 1, 23@Int), ['0'])
# top-364, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), <=, 1, 23@Int), ['-1', '-2'])
# top-365, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), ==, 0, Latino@Str), ['0'])
# top-366, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), ==, 0, Latino@Str), ['-1', '-2'])
# top-367, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), ==, 1, 23@Int), ['0'])
# top-368, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 44@Int), ==, 1, 23@Int), ['-1', '-2'])
# top-369, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), <, 1, 31@Int), ['0'])
# top-370, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), <, 1, 31@Int), ['-1', '-2'])
# top-371, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), <=, 1, 23@Int), ['0'])
# top-372, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), <=, 1, 23@Int), ['-1', '-2'])
# top-373, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 0, Latino@Str), ['0'])
# top-374, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 0, Latino@Str), ['-1', '-2'])
# top-375, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 1, 23@Int), ['0'])
# top-376, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, color@Str), ==, 1, 23@Int), ['-1', '-2'])
# top-377, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), <, 1, 31@Int), ['0'])
# top-378, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), <, 1, 31@Int), ['-1', '-2'])
# top-379, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), <=, 1, 23@Int), ['0'])
# top-380, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), <=, 1, 23@Int), ['-1', '-2'])
# top-381, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), ==, 0, Latino@Str), ['0'])
# top-382, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), ==, 0, Latino@Str), ['-1', '-2'])
# top-383, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), ==, 1, 23@Int), ['0'])
# top-384, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, race@Str), ==, 1, 23@Int), ['-1', '-2'])
# top-385, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), <, 1, 44@Int), ['0'])
# top-386, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), <, 1, 44@Int), ['-1', '-2'])
# top-387, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), <, 1, 31@Int), ['0'])
# top-388, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), <, 1, 31@Int), ['-1', '-2'])
# top-389, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), <=, 1, 23@Int), ['0'])
# top-390, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), <=, 1, 23@Int), ['-1', '-2'])
# top-391, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), <=, 1, 31@Int), ['0'])
# top-392, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), <=, 1, 31@Int), ['-1', '-2'])
# top-393, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), ==, 0, Latino@Str), ['0'])
# top-394, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), ==, 0, Latino@Str), ['-1', '-2'])
# top-395, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), ==, 1, 23@Int), ['0'])
# top-396, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), ==, 1, 23@Int), ['-1', '-2'])
# top-397, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), !=, 0, White@Str), ['0'])
# top-398, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), !=, 0, White@Str), ['-1', '-2'])
# top-399, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), !=, 1, 44@Int), ['0'])
# top-400, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, African American@Str), !=, 1, 44@Int), ['-1', '-2'])
# top-401, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), <, 1, 31@Int), ['0'])
# top-402, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), <, 1, 31@Int), ['-1', '-2'])
# top-403, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), <=, 1, 23@Int), ['0'])
# top-404, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), <=, 1, 23@Int), ['-1', '-2'])
# top-405, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), ==, 0, Latino@Str), ['0'])
# top-406, score: 0.00, answer: ['Latino']
  # tprog: SelectCol(SelectRow1(SelectRow1(@param0, !=, 0, 23@Int), ==, 0, Latino@Str), ['-1', '-2'])
# top-407, score: 0.00, answer: ['Latino']
